"time","Litter","CWD","Organic","DOM","MIC","P","L","A","M","B","Detritivore","Predator","Scenario","Run","Run2","PARS","YSTABLE"
"72","52.7216702493807","337.069820790957","674.520325618779","3.85490273830891","0.115426279449732","97.3410024913701","4.11710845418999","263.676223316295","771.687654880346","6.78145467865028","0.168313358307557","0","NoPred","34424017","45189385",NA,NA
"73","52.0929409364209","337.330369352424","675.135341658138","3.90344180519981","0.115204295194788","97.4571714271558","4.11640055243919","263.814747808546","771.663365676239","6.79271761219692","0.168615616109794","0","NoPred","34424017","45189385",NA,NA
"74","51.4707440551109","337.587384542989","675.736450955472","3.95393899289417","0.114988323225001","97.5675807570851","4.11654971517295","263.95359583904","771.640051215434","6.80525139782577","0.168918115855829","0","NoPred","34424017","45189385",NA,NA
"75","50.8550187528547","337.840782732349","676.32354751275","4.00640271534498","0.114778399034701","97.6721434688674","4.11750181590388","264.092658939893","771.617788009864","6.81903735631567","0.169220851905562","0","NoPred","34424017","45189385",NA,NA
"76","50.2457047010424","338.090479351854","676.896523126685","4.06084311515519","0.114574557399644","97.7707722909716","4.11920146640413","264.231827334254","771.596650820284","6.83405533113656","0.169523818480104","0","NoPred","34424017","45189385",NA,NA
"77","49.6427421117122","338.336388899057","677.455267399869","4.11727201199033","0.114376832488591","97.8633797361506","4.12159200116911","264.370990038047","771.576712495525","6.85028361570506","0.169827009656881","0","NoPred","34424017","45189385",NA,NA
"78","49.0460717364346","338.578424980222","677.999667840058","4.17570278484155","0.114185258020085","97.9498781688164","4.12461549438432","264.510035019296","771.55804386225","6.86769892947518","0.170130419369348","0","NoPred","34424017","45189385",NA,NA
"79","48.4556348707709","338.816500345202","678.529609940091","4.23615028436321","0.11399986741513","98.0301798815249","4.12821272267447","264.648849337138","771.540713601534","6.88627638680953","0.170434041405157","0","NoPred","34424017","45189385",NA,NA
"80","47.8713733582876","339.050526926654","679.044977266624","4.29863074452777","0.113820693961448","98.1041971855839","4.13232312646377","264.787319280658","771.52478812869","6.90598946680243","0.170737869404374","0","NoPred","34424017","45189385",NA,NA
"81","47.2932295941896","339.280415883612","679.545651557749","4.36316169472544","0.11364777098889","98.1718425166479","4.1368847684117","264.925330507478","771.510331476468","6.92680998452433","0.171041896857754","0","NoPred","34424017","45189385",NA,NA
"82","46.721146528619","339.506077649509","680.031512829617","4.42976187291144","0.113481132055582","98.2330285562306","4.14183428882204","265.06276818205","771.497405181596","6.94870806409795","0.171346117105081","0","NoPred","34424017","45189385",NA,NA
"83","46.1550676696571","339.727421984666","680.502439492127","4.4984511397961","0.113320811144429","98.2876683699482","4.1471068628528","265.19951711364","771.486068174718","6.97165211282887","0.171650523333574","0","NoPred","34424017","45189385",NA,NA
"84","45.5949370860604","339.944358033315","680.95830847378","4.56925039415865","0.113166842869202","98.3356755632912","4.15263616415638","265.33546189405","771.476376673727","6.99560879580044","0.171955108576372","0","NoPred","34424017","45189385",NA,NA
"85","45.0406994097533","340.156794385176","681.398995355722","4.64218148936032","0.113019262689164","98.376964455699","4.15835433996098","265.47048703512","771.468384080485","7.02054301038617","0.172259865711101","0","NoPred","34424017","45189385",NA,NA
"86","44.4922998380976","340.364639141615","681.824374515025","4.7172671511189","0.112878107130772","98.4114502736704","4.1641920030969","265.604477106102","771.462140880862","7.04641786014612","0.172564787458531","0","NoPred","34424017","45189385",NA,NA
"87","43.9496841359488","340.567799986411","682.234319277229","4.7945308965943","0.11274341401463","98.4390493636024","4.17007824683067","265.737316871011","771.457694548065","7.07319462763227","0.172869866381331","0","NoPred","34424017","45189385",NA,NA
"88","43.4127986375125","340.766184261124","682.628702078124","4.87399695482001","0.112615222685403","98.4596794250002","4.17594068863339","265.868891426101","771.455089449155","7.10083274571346","0.173175094882932","0","NoPred","34424017","45189385",NA,NA
"89","42.8815902480013","340.959699045085","683.007394634783","4.9556901884984","0.112493574241966","98.4732597646451","4.1817055491535","265.999086337597","771.454366754664","7.12928976714553","0.173480465206494","0","NoPred","34424017","45189385",NA,NA
"90","42.3560064450998","341.148251239987","683.370268125794","5.03963601715818","0.112378511764586","98.4797115722379","4.18729777265564","266.127787779874","771.455564351233","7.15852133226037","0.173785969434005","0","NoPred","34424017","45189385",NA,NA
"91","41.8359952802336","341.331747659085","683.717193380665","5.12586034165016","0.112270080535408","98.4789582179564","4.19264119499459","266.254882674259","771.458716757138","7.18848113482961","0.174091599485491","0","NoPred","34424017","45189385",NA,NA
"92","41.3215053796444","341.510095120972","684.048041078341","5.21438946993229","0.112168328248105","98.4709255722653","4.19765876478618","266.380258828644","771.46385504064","7.21912088637637","0.174397347118375","0","NoPred","34424017","45189385",NA,NA
"93","40.812485945266","341.68320054794","684.362681954793","5.30525004406627","0.112073305202","98.4555423482036","4.20227282278284","266.503805078122","771.471006741057","7.25039027946076","0.174703203926971","0","NoPred","34424017","45189385",NA,NA
"94","40.3088867554001","341.85097106889","684.660987019605","5.39846896831596","0.111985064475587","98.4327404662333","4.20640544353296","266.625411426843","771.480195792502","7.28223695074975","0.175009161342126","0","NoPred","34424017","45189385",NA,NA
"95","39.8106581651881","342.013314126787","684.94282778152","5.49407333820213","0.111903662073957","98.4024554415675","4.20997884217805","266.744969191288","771.491442450279","7.31460644499612","0.175315210631024","0","NoPred","34424017","45189385",NA,NA
"96","39.3177511068749","342.170137590658","685.208076482901","5.59209037032874","0.111829157044309","98.3646267937027","4.21291584770682","266.862371145159","771.504763219934","7.34744218138673","0.175621342897154","0","NoPred","34424017","45189385",NA,NA
"97","38.8301170898646","342.321349872121","685.456606343071","5.69254733275293","0.111761611553482","98.3191984776475","4.21514044214093","266.97751166607","771.520170789074","7.38068542406828","0.175927549080443","0","NoPred","34424017","45189385",NA,NA
"98","38.3477082005653","342.466860046465","685.688291810531","5.79547147562502","0.111701090921307","98.2661193360784","4.21657836298865","267.090286884191","771.537673962082","7.41427525900644","0.176233819957584","0","NoPred","34424017","45189385",NA,NA
"99","37.8704771020244","342.606577978306","685.90300882406","5.90088996177572","0.11164766360353","98.2053435713466","4.21715776390798","267.200594833002","771.557277597996","7.44814857966463","0.176540146142536","0","NoPred","34424017","45189385",NA,NA
"100","37.3983770333555","342.740414451841","686.10063508276","6.0088297968774","0.111601401118206","98.1368312359199","4.21680992592732","267.308335602256","771.578982551883","7.48224008428369","0.176846518087231","0","NoPred","34424017","45189385",NA,NA
"1","117.372387870044","313.8545747089","599.690182708126","10.93735877359","0.141307624981562","79.0996523233671","4.74089569794492","258.614731220526","771.54047884653","9.22204318167998","0","0","NoPredDet","34424017","45189385",NA,NA
"2","117.235017643368","314.193619339746","600.089094462736","10.3439918360802","0.140973050518901","79.4527906565013","5.19722166950561","258.592428341956","771.602060223869","9.08968713663752","0","0","NoPredDet","34424017","45189385",NA,NA
"3","117.08966786487","314.533782417747","600.489943341826","9.7987915601264","0.140627541464236","79.8034363238162","5.55280816851718","258.574040452242","771.659502666947","8.98124410771851","0","0","NoPredDet","34424017","45189385",NA,NA
"4","116.937731242228","314.87499998344","600.892590161829","9.29731884458026","0.140271876708578","80.1514464048813","5.82670360308448","258.559428994918","771.713675483258","8.8906161688981","0","0","NoPredDet","34424017","45189385",NA,NA
"5","116.777595506347","315.217207776166","601.296893017343","8.83558431880359","0.139906820778705","80.4967350961686","6.03409669548927","258.548463411084","771.765205621383","8.81317841681987","0","0","NoPredDet","34424017","45189385",NA,NA
"6","116.611842027426","315.560341269861","601.702712876893","8.41000105985841","0.139533120535106","80.8392581167688","6.18723904427634","258.54102102833","771.814540237047","8.74540140875536","0","0","NoPredDet","34424017","45189385",NA,NA
"7","116.439396688887","315.904335701405","602.10991051422","8.01734180407671","0.13915150250063","81.1790012256355","6.29609465134459","258.53698693448","771.861991570989","8.68458689311297","0","0","NoPredDet","34424017","45189385",NA,NA
"8","116.262056873513","316.249126101167","602.518350140745","7.65470118688476","0.138762670671618","81.515971509608","6.36881879834429","258.536253841767","771.907770403224","8.62867459943255","0","0","NoPredDet","34424017","45189385",NA,NA
"9","116.078531676851","316.594647324748","602.927890249755","7.31946153249816","0.13836730480163","81.8501908636985","6.41211081511056","258.538721948557","771.952010834164","8.57610129601925","0","0","NoPredDet","34424017","45189385",NA,NA
"10","115.891219481878","316.940834087252","603.338397287036","7.00926362093672","0.137966059144773","82.1816908798303","6.43149287611457","258.544298773641","771.994789715088","8.5256909988078","0","0","NoPredDet","34424017","45189385",NA,NA
"11","115.699480264138","317.287620998391","603.749735404886","6.72197895343097","0.137559561571572","82.5105090162794","6.43152291271838","258.55289898478","772.036141267747","8.47657243015362","0","0","NoPredDet","34424017","45189385",NA,NA
"12","115.504263635401","317.634942598717","604.161771469775","6.45568704773941","0.137148412972477","82.8366856320229","6.41596305103337","258.56444423423","772.076068460405","8.42811464616822","0","0","NoPredDet","34424017","45189385",NA,NA
"13","115.305118695017","317.98273339737","604.574370956008","6.20865311888218","0.136733187101877","83.160261691306","6.38792008974436","258.578862938499","772.114552050824","8.37987478696701","0","0","NoPredDet","34424017","45189385",NA,NA
"14","115.102842044072","318.330927910293","604.987401277449","5.97931019974189","0.136314430500444","83.4812770158976","6.34995553273977","258.596090090742","772.151557483532","8.33155775915301","0","0","NoPredDet","34424017","45189385",NA,NA
"15","114.897779445425","318.679460698912","605.400730952821","5.76624141382329","0.13589266287011","83.799768963389","6.30418050732225","258.616067001986","772.187040387413","8.2829827369927","0","0","NoPredDet","34424017","45189385",NA,NA
"16","114.690590041736","319.028266408686","605.814229599763","5.56816513844768","0.135468377481061","84.1157714369604","6.25233131669918","258.638741061944","772.220950740362","8.23405708219198","0","0","NoPredDet","34424017","45189385",NA,NA
"17","114.481756301716","319.377279807195","606.227769564327","5.38392158693537","0.135042041792331","84.4293141568224","6.19583322588677","258.664065469946","772.253236100207","8.18475510763704","0","0","NoPredDet","34424017","45189385",NA,NA
"18","114.2708507812","319.726435821258","606.641222328033","5.2124603200231","0.134614098193501","84.7404221394366","6.13585354453455","258.691998949114","772.283844057565","8.13510105232871","0","0","NoPredDet","34424017","45189385",NA,NA
"19","114.058102134445","320.07566957255","607.054460269963","5.05282956097988","0.134184964842995","85.0491153412961","6.07334593996419","258.722505443164","772.312724073092","8.08515545568513","0","0","NoPredDet","34424017","45189385",NA,NA
"20","113.843718689086","320.424916411206","607.467356845257","4.90416645513343","0.133755036588653","85.3554084341463","6.0090874784153","258.755553796614","772.339828827119","8.03500430549481","0","0","NoPredDet","34424017","45189385",NA,NA
"21","113.62788983088","320.774111946882","607.879786590044","4.76568831009675","0.133324685943445","85.6593106843074","5.94370957524268","258.79111741952","772.365115185157","7.98475045243659","0","0","NoPredDet","34424017","45189385",NA,NA
"22","113.410787318822","321.12319207676","608.291625133151","4.63668472319622","0.132894264099457","85.9608259148989","5.87772384417772","258.829173938177","772.388544862945","7.93450687654734","0","0","NoPredDet","34424017","45189385",NA,NA
"23","113.192566540188","321.472093010029","608.702749203896","4.51651050036098","0.132464101964304","86.2599525340023","5.81154366333697","258.869704833492","772.410084858561","7.88439146485992","0","0","NoPredDet","34424017","45189385",NA,NA
"24","112.973367704879","321.820751288398","609.113036635013","4.40457928228212","0.132034511206676","86.5566836152354","5.74550214112294","258.912695068999","772.429707705879","7.83452301904358","0","0","NoPredDet","34424017","45189385",NA,NA
"25","112.753316978844","322.169103802273","609.522366359874","4.30035780354766","0.131605785299782","86.8510070198916","5.67986705464885","258.958132710694","772.447391592777","7.78501826064559","0","0","NoPredDet","34424017","45189385",NA,NA
"26","112.532527556791","322.517087802282","609.930618403309","4.20336071914887","0.131178200553314","87.142905551893","5.6148532420329","259.006008541006","772.463120378574","7.7359896417611","0","0","NoPredDet","34424017","45189385",NA,NA
"27","112.311130392311","322.864640905911","610.337673866133","4.11314593996493","0.130752017126237","87.4323571384655","5.5506328546822","259.056315669291","772.476883537847","7.68754380226946","0","0","NoPredDet","34424017","45189385",NA,NA
"28","112.089249719588","323.211701099092","610.743415029498","4.02931044071695","0.130327480013465","87.7193350305862","5.48734380755118","259.109049141508","772.488676051874","7.63978054292419","0","0","NoPredDet","34424017","45189385",NA,NA
"29","111.866915415046","323.558206732649","611.147725266909","3.95148645396152","0.12990482000391","88.0038080189996","5.42509673192276","259.164205550467","772.498498263606","7.59279220554389","0","0","NoPredDet","34424017","45189385",NA,NA
"30","111.644295173832","323.904096513675","611.550488777506","3.87933803727421","0.129484254599679","88.285740659662","5.36398062777647","259.2217826528","772.506355710328","7.54666337379657","0","0","NoPredDet","34424017","45189385",NA,NA
"31","111.421416930188","324.249309491804","611.951590878979","3.81255802273844","0.129065988897004","88.5650935080025","5.30406748473505","259.281778989185","772.512258940675","7.50147081708364","0","0","NoPredDet","34424017","45189385",NA,NA
"32","111.198055637273","324.59378504294","612.350917215221","3.75086532293077","0.12865021635228","88.8418233306761","5.24541595491644","259.344193512736","772.51622336028","7.4572835653038","0","0","NoPredDet","34424017","45189385",NA,NA
"33","110.974629842299","324.937462841105","612.748354705328","3.69400215775057","0.128237119754743","89.1158834019767","5.18807450014058","259.409025228034","772.518268965459","7.41416329871798","0","0","NoPredDet","34424017","45189385",NA,NA
"34","110.750787389994","325.280282830808","613.143790785273","3.6417317849965","0.127826871959516","89.3872237403902","5.1320836526899","259.476272848707","772.518420156057","7.37216472462231","0","0","NoPredDet","34424017","45189385",NA,NA
"35","110.526695484019","325.622185205423","613.537113309974","3.59383724677067","0.127419636224187","89.6557912179131","5.07747767652039","259.545934437238","772.516705725605","7.33133572868022","0","0","NoPredDet","34424017","45189385",NA,NA
"36","110.302507588055","325.963110351681","613.928211000508","3.55011798764281","0.12701556767279","89.9215300542984","5.02428645936258","259.618007158174","772.513158306693","7.29171842495712","0","0","NoPredDet","34424017","45189385",NA,NA
"37","110.078231031494","326.302998829546","614.31697325643","3.51038980426811","0.12661481313494","90.1843817929966","4.97253602238184","259.692486911011","772.507814553077","7.25334913120263","0","0","NoPredDet","34424017","45189385",NA,NA
"38","109.85388405734","326.641791322991","614.703289847623","3.47448271417692","0.126217512042803","90.4442856182204","4.92224961074415","259.769368068275","772.500714829707","7.21625907112785","0","0","NoPredDet","34424017","45189385",NA,NA
"39","109.629481618266","326.979428591279","615.087050850495","3.44223891436166","0.125823797365707","90.7011786913403","4.87344833971379","259.848643324163","772.491902839148","7.18047514692903","0","0","NoPredDet","34424017","45189385",NA,NA
"40","109.40503490706","327.315851438327","615.468146615223","3.41351421425456","0.125433794728898","90.9549959229998","4.82615106482276","259.930303093837","772.481426170197","7.1460195208981","0","0","NoPredDet","34424017","45189385",NA,NA
"41","109.180552476641","327.65100064437","615.84646759084","3.38817396536481","0.125047624469252","91.2056706554301","4.78037531447156","260.01433566597","772.469335338686","7.1129111157488","0","0","NoPredDet","34424017","45189385",NA,NA
"42","108.956040219912","327.984816923596","616.221904254553","3.3660933215143","0.124665401435399","91.4531346551237","4.73613707053003","260.100726861492","772.455683945955","7.08116565065005","0","0","NoPredDet","34424017","45189385",NA,NA
"43","108.73150160008","328.317240873667","616.594347012602","3.34715654880607","0.124287235304434","91.697318266385","4.69345060565699","260.189459835422","772.440528556044","7.05079605809819","0","0","NoPredDet","34424017","45189385",NA,NA
"44","108.506937912015","328.648212923413","616.963686096046","3.33125614502993","0.123913231011602","91.9381505851195","4.65232861656159","260.280514922613","772.42392852549","7.02181285594223","0","0","NoPredDet","34424017","45189385",NA,NA
"45","108.28234849599","328.977673280603","617.329811458624","3.31829220234718","0.123543489066255","92.1755596041687","4.61278207935267","260.373869491994","772.405945861624","6.99422449797168","0","0","NoPredDet","34424017","45189385",NA,NA
"46","108.057730931046","329.305561879738","617.692612675314","3.30817183130091","0.123178105844854","92.4094723464137","4.57482011591586","260.469497820124","772.38664508227","6.96803768062202","0","0","NoPredDet","34424017","45189385",NA,NA
"47","107.833081209733","329.631818330106","618.051978841985","3.30080865010035","0.122817173857207","92.6398149850644","4.53844985264346","260.567370983776","772.366093077408","6.94325761081463","0","0","NoPredDet","34424017","45189385",NA,NA
"48","107.608393895737","329.956381864362","618.407798476607","3.29612233421852","0.122460781986802","92.8665129515979","4.50367626764469","260.667456771021","772.344358971363","6.91988824103625","0","0","NoPredDet","34424017","45189385",NA,NA
"49","107.383662261419","330.279191289508","618.759959425544","3.29403823007032","0.122109015701401","93.089491028416","4.47050204792625","260.769719612316","772.32151398986","6.89793246412418","0","0","NoPredDet","34424017","45189385",NA,NA
"50","107.158878428188","330.60018493265","619.10834876032","3.29448696673204","0.121761957268732","93.3086734409497","4.43892743920203","260.874120520481","772.297631310159","6.87739229978464","0","0","NoPredDet","34424017","45189385",NA,NA
"51","106.934033471018","330.919300596114","619.452852692717","3.2974041750227","0.12141968591649","93.5239839223404","4.40895013291663","260.980617058696","772.27278593343","6.85826901758772","0","0","NoPredDet","34424017","45189385",NA,NA
"52","106.70911751903","331.236475511151","619.793356487505","3.30273021657099","0.121082277988628","93.7353457725857","4.38056516573052","261.08916332019","772.24705454833","6.84056324414131","0","0","NoPredDet","34424017","45189385",NA,NA
"53","106.4841198522","331.551646290848","620.129744373998","3.31040992224207","0.120749807097442","93.9426819116675","4.35376484034829","261.199709919292","772.220515387245","6.82427505267953","0","0","NoPredDet","34424017","45189385",NA,NA
"54","106.259028982436","331.864748886774","620.461899465056","3.3203923779333","0.120422344250644","94.1459149181457","4.32853866786268","261.312203999904","772.19324808749","6.80940402043266","0","0","NoPredDet","34424017","45189385",NA,NA
"55","106.033832726688","332.175718547245","620.789703679437","3.33263072892147","0.120099957968307","94.3449670589205","4.30487333701833","261.426589256889","772.165333550445","6.79594926509334","0","0","NoPredDet","34424017","45189385",NA,NA
"56","105.808518272313","332.48448977755","621.11303766813","3.34708200296192","0.119782714389332","94.5397603102465","4.28275270855441","261.542805969936","772.136853799462","6.78390946148413","0","0","NoPredDet","34424017","45189385",NA,NA
"57","105.583072235348","332.790996302331","621.431780745002","3.36370695016825","0.119470677368383","94.7302163706603","4.26215783162313","261.660791049159","772.107891836641","6.77328284099494","0","0","NoPredDet","34424017","45189385",NA,NA
"58","105.357480712458","333.095171030228","621.745810821948","3.38246989643536","0.119163908564921","94.9162566666393","4.24306698278085","261.780478091585","772.078531498544","6.764067175561","0","0","NoPredDet","34424017","45189385",NA,NA
"59","105.131729327249","333.39694602091","622.055004348732","3.40333860832776","0.118862467525523","95.0978023518431","4.22545572476431","261.901797447712","772.048857310919","6.75625974850124","0","0","NoPredDet","34424017","45189385",NA,NA
"60","104.905803271599","333.696252454587","622.359236257689","3.42628416736586","0.118566411760706","95.2747743008368","4.20929698279975","262.024676297322","772.018954342533","6.74985731426247","0","0","NoPredDet","34424017","45189385",NA,NA
"61","104.679687342588","333.993020604115","622.658379913475","3.45128085195808","0.118275796817416","95.4470930982135","4.19456113588896","262.149038733755","771.988908058291","6.74485604899001","0","0","NoPredDet","34424017","45189385",NA,NA
"62","104.453365975582","334.287179809789","622.952307068","3.47830602549366","0.117990676348288","95.6146790240739","4.18121612014221","262.274805855866","771.958804171791","6.74125149379389","0","0","NoPredDet","34424017","45189385",NA,NA
"63","104.226823273951","334.578658456915","623.240887820735","3.50734002932876","0.117711102178692","95.7774520368357","4.16922754119767","262.401895866911","771.92872849754","6.73903849241863","0","0","NoPredDet","34424017","45189385",NA,NA
"64","104.000043035887","334.867383956273","623.523990584526","3.53836607960757","0.117437124372618","95.9353317543685","4.15855879268057","262.530224179655","771.898766803027","6.73821112490066","0","0","NoPredDet","34424017","45189385",NA,NA
"65","103.773008778734","335.153282727546","623.801482057091","3.57137016704357","0.11716879129834","96.0882374344607","4.14917117766586","262.659703526987","771.869004660907","6.73876263865797","0","0","NoPredDet","34424017","45189385",NA,NA
"66","103.545703761192","335.436280185822","624.073227198352","3.60634095894885","0.116906149694829","96.2360879556401","4.14102403018503","262.790244077398","771.839527301527","6.7406853783091","0","0","NoPredDet","34424017","45189385",NA,NA
"67","103.31811100387","335.71630073126","624.339089213765","3.64326970230809","0.116649244740377","96.3788017992957","4.13407483463456","262.921753555643","771.810419465016","6.74397071489682","0","0","NoPredDet","34424017","45189385",NA,NA
"68","103.090213308248","335.993267741903","624.598929543572","3.68215012915158","0.11639812012287","96.5162970343136","4.12827933842197","263.054137365352","771.781765255876","6.74860897685229","0","0","NoPredDet","34424017","45189385",NA,NA
"69","102.861993273821","336.267103570365","624.852607859271","3.72297836512279","0.116152818112142","96.6484913056571","4.12359165416156","263.187298712267","771.753648002285","6.75458938423068","0","0","NoPredDet","34424017","45189385",NA,NA
"70","102.633433315777","336.537729543109","625.099982065116","3.765752831882","0.115913379641337","96.7753018260883","4.1199643608653","263.321138737948","771.726150106845","6.76189998042288","0","0","NoPredDet","34424017","45189385",NA,NA
"71","102.40451568091","336.805065963846","625.340908307209","3.8104741555236","0.115679844389868","96.8966453744607","4.11734858515748","263.455556649501","771.699352906384","6.77052757104592","0","0","NoPredDet","34424017","45189385",NA,NA
"72","102.175222459487","337.069032092791","625.57524094183","3.85714512707148","0.115452250845086","97.0124382890811","4.11569404134272","263.590449806607","771.673336494416","6.78045762757314","0","0","NoPredDet","34424017","45189385",NA,NA
"73","101.945535610269","337.329546226608","625.802832676739","3.90577046865441","0.115230636475173","97.1225965091777","4.1149491838918","263.725713972404","771.648179672807","6.79167432330229","0","0","NoPredDet","34424017","45189385",NA,NA
"74","101.715436969859","337.586525671703","626.023534530312","3.95635683470141","0.115015037784357","97.2270355769806","4.11506116618315","263.861243378029","771.623959765764","6.80416043162089","0","0","NoPredDet","34424017","45189385",NA,NA
"75","101.484908265623","337.839886747949","626.237195843328","4.00891275101568","0.114805490409128","97.3256706617867","4.115975841785","263.996930831793","771.600752469732","6.81789726218987","0","0","NoPredDet","34424017","45189385",NA,NA
"76","101.253931133248","338.089544825182","626.443664347538","4.06344848600974","0.114602029260854","97.4184166065273","4.11763782822719","264.132667881222","771.578631738346","6.83286462818246","0","0","NoPredDet","34424017","45189385",NA,NA
"77","101.022487132349","338.335414349734","626.642786217653","4.11997596185425","0.114404688657406","97.5051879797567","4.11999049395484","264.268344949522","771.557669654853","6.84904080898497","0","0","NoPredDet","34424017","45189385",NA,NA
"78","100.790557762411","338.577408875062","626.834406130853","4.1785086650509","0.114213502465615","97.5858991399611","4.12297593769658","264.40385147191","771.537936307378","6.86640251504789","0","0","NoPredDet","34424017","45189385",NA,NA
"79","100.558124479174","338.815441096612","627.018367334089","4.2390615568939","0.114028504254814","97.6604643130182","4.12653496176819","264.539076031791","771.519499667387","6.88492485450059","0","0","NoPredDet","34424017","45189385",NA,NA
"80","100.32516871154","339.049422891005","627.194511719287","4.30165098480837","0.113849727461276","97.7287976838166","4.13060703578554","264.673906496703","771.502425471318","6.9045813026622","0","0","NoPredDet","34424017","45189385",NA,NA
"81","100.09167187906","339.27926535959","627.362679906541","4.36629459454805","0.113677205563654","97.7908135028831","4.13513025455344","264.808230153938","771.486777105478","6.92534367373429","0","0","NoPredDet","34424017","45189385",NA,NA
"82","99.8576154100674","339.504878876438","627.522711335394","4.43301124334095","0.113510972269223","97.8464262088518","4.14004129377504","264.941933845832","771.47261549426","6.94718209409621","0","0","NoPredDet","34424017","45189385",NA,NA
"83","99.6229807604947","339.726173140815","627.674444364281","4.501820914075","0.113351061710478","97.8955505675925","4.14527536755779","265.074904104713","771.459998991684","6.9700649766639","0","0","NoPredDet","34424017","45189385",NA,NA
"84","99.3877494334137","339.943057234181","627.81771637819","4.57274463060596","0.113197508651353","97.9381018287862","4.15076619228872","265.207027287555","771.448983276289","6.99395899573794","0","0","NoPredDet","34424017","45189385",NA,NA
"85","99.1519029993309","340.155439681753","627.952363904589","4.64580437426045","0.113050348701987","97.9739959007008","4.15644596193942","265.33818971039","771.439621249333","7.0188290617758","0","0","NoPredDet","34424017","45189385",NA,NA
"86","98.9154231172569","340.363228518646","628.078222737638","4.72102300159663","0.112909618540585","98.003149543884","4.16224534029252","265.468277782584","771.431962936256","7.04463829555628","0","0","NoPredDet","34424017","45189385",NA,NA
"87","98.6782915565652","340.566331360625","628.19512807072","4.79842416347195","0.112775356140551","98.0254805844501","4.16809347594388","265.597178141087","771.426055391358","7.07134800126058","0","0","NoPredDet","34424017","45189385",NA,NA
"88","98.4404902196499","340.764655479468","628.302914637268","4.87803222545293","0.112647601000597","98.0409081475879","4.17391804620083","265.724777784799","771.421942605591","7.09891763807936","0","0","NoPredDet","34424017","45189385",NA,NA
"89","98.2020011653841","340.958107882938","628.401416859891","4.95987218958464","0.112526394375099","98.0493529118604","4.17964533613917","265.850964209207","771.419665417391","7.1273047900701","0","0","NoPredDet","34424017","45189385",NA,NA
"90","97.9628066333793","341.146595399377","628.490469007762","5.04396961751817","0.112411779501496","98.0507373847999","4.1852003590732","265.975625541475","771.419261426433","7.15646513413669","0","0","NoPredDet","34424017","45189385",NA,NA
"91","97.7228890690384","341.3300247669","628.569905362241","5.1303505549722","0.112303801821012","98.0449862002214","4.19050702450028","266.098650676174","771.420764910223","7.18635240618527","0","0","NoPredDet","34424017","45189385",NA,NA
"92","97.4822311493952","341.508302727169","628.639560390681","5.21904145747938","0.112202509188528","98.0320264375813","4.19548835917478","266.219929411837","771.424206743414","7.21691836572715","0","0","NoPredDet","34424017","45189385",NA,NA
"93","97.2408158097283","341.681336123762","628.699268928384","5.31006911733961","0.112107952066938","98.011787963592","4.20006678631218","266.339352588567","771.429614319779","7.24811275945198","0","0","NoPredDet","34424017","45189385",NA,NA
"94","96.9986262709381","341.849032005082","628.748866368645","5.4034605916703","0.112020183700893","97.9842037961665","4.20416446699676","266.456812226879","771.437011476764","7.27988328457857","0","0","NoPredDet","34424017","45189385",NA,NA
"95","96.7556460676716","342.011297731829","628.788188860861","5.49924313140773","0.111939260264436","97.9492104906003","4.20770370664216","266.572201667993","771.446418422615","7.31217555310434","0","0","NoPredDet","34424017","45189385",NA,NA
"96","96.5118590771858","342.168041089005","628.817073516648","5.59744411107432","0.1118652409767","97.9067485477077","4.21060742782052","266.685415715769","771.457851666088","7.34493305840962","0","0","NoPredDet","34424017","45189385",NA,NA
"97","96.2672495489341","342.319170402469","628.835358623981","5.69809095908354","0.111798188179603","97.8567628433997","4.21279970893374","266.796350780467","771.471323948831","7.37809714602021","0","0","NoPredDet","34424017","45189385",NA,NA
"98","96.0218021348695","342.464594660031","628.842883869319","5.80121108830813","0.111738167371317","97.799203078928","4.21420638606377","266.904905024497","771.486844180591","7.41160699067894","0","0","NoPredDet","34424017","45189385",NA,NA
"99","95.7755019204559","342.604223637134","628.83949056777","5.90683182658815","0.11168524718927","97.734024250721","4.21475571294692","267.010978510298","771.504417377492","7.44539958220679","0","0","NoPredDet","34424017","45189385",NA,NA
"100","95.5283344563862","342.737968027146","628.825021901331","6.01498034680476","0.111639499336557","97.6611871383951","4.21437907142617","267.114473350468","771.524044603727","7.47940972292868","0","0","NoPredDet","34424017","45189385",NA,NA
"1","117.372387870044","313.8545747089","599.690182708126","10.93735877359","0.141307624981562","79.0996523233671","4.74089569794492","258.614731220526","771.54047884653","9.22204318167998","0.147696165182283","0.104373871755847","Full","23909013","836106","0.00567","117.372387870044"
"2","116.199207886243","314.19361946543","601.123929337156","10.3439913174608","0.14097260189226","79.4529038953957","5.19722169845659","258.592428705451","771.602060224537","9.08968713698675","0.147713972187782","0.104373344215189","Full","23909013","836106",NA,"313.8545747089"
"3","115.030832320134","314.533782914766","602.546602289798","9.79878952428988","0.140626648598448","79.8038857824702","5.55280839659395","258.574043320525","771.659502677978","8.98124410894258","0.147731911241406","0.104372823534394","Full","23909013","836106",NA,"599.690182708126"
"4","113.868545274747","314.875001089394","603.958153725981","9.29731434623081","0.140270544028686","80.152449935013","5.82670430153146","258.55943854171","771.713675535399","8.89061619121923","0.147749979294456","0.104372309757799","Full","23909013","836106",NA,"10.93735877359"
